Decimated X1	Decimated Y1
	Dezimation von "Ampl"
9.679998829E-5	0.0049135254
9.689998829E-5	0.0030322266
9.699998829E-5	7.3959961E-4
9.709998829E-5	-0.0019393066
9.719998829E-5	-0.0046749023
9.729998829E-5	-0.0063333984
9.739998829E-5	-0.0072694336
9.749998829E-5	-0.0076240723
9.759998829E-5	-0.007307666
9.769998829E-5	-0.006801416
9.779998829E-5	-0.0059352539
9.789998829E-5	-0.0044033203
9.799998829E-5	-0.003004541
9.809998829E-5	-9.7954102E-4
9.819998829E-5	3.3881836E-4
9.829998829E-5	0.0022504395
9.839998829E-5	0.0041937012
9.849998829E-5	0.0054751465
9.859998829E-5	0.0059616211
9.869998829E-5	0.0057019043
9.879998829E-5	0.0053802246
9.889998829E-5	0.0045760254
9.899998829E-5	0.003389502
9.909998829E-5	0.001889209
9.919998829E-5	2.9926758E-4
9.929998829E-5	-0.0015424805
9.939998829E-5	0.0050163574
9.949998829E-5	0.015376025
9.959998829E-5	0.019495898
9.969998829E-5	0.030849609
9.979998829E-5	0.031238525
9.989998829E-5	0.033300439
9.999998829E-5	0.031001221
1.000999883E-4	0.027941309
1.001999883E-4	0.024753516
1.002999883E-4	0.019932275
1.003999883E-4	0.013439355
1.004999883E-4	0.0068515137
1.005999883E-4	1.6479492E-4
1.006999883E-4	-0.0062846191
1.007999883E-4	-0.011224512
1.008999883E-4	-0.016313379
1.009999883E-4	-0.02226709
1.010999883E-4	-0.022500439
1.011999883E-4	-0.020144531
1.012999883E-4	-0.016316016
1.013999883E-4	-0.011159912
1.014999883E-4	-0.0049530762
1.015999883E-4	0.0023176758
1.016999883E-4	0.011917969
1.017999883E-4	0.018798486
1.018999883E-4	0.022633594
1.019999883E-4	0.025181982
1.020999883E-4	0.026216895
1.021999883E-4	0.025584082
1.022999883E-4	0.023072607
1.023999883E-4	0.019560498
1.024999883E-4	0.015564551
1.025999883E-4	0.009548877
1.026999883E-4	0.0040987793
1.027999883E-4	-0.0019327148
1.028999883E-4	-0.0090294434
1.029999883E-4	-0.014935693
1.030999883E-4	-0.017223047
1.031999883E-4	-0.017969238
1.032999883E-4	-0.017691064
1.033999883E-4	-0.015828223
1.034999883E-4	-0.013231055
1.035999883E-4	-0.0097413574
1.036999883E-4	-0.005128418
1.037999883E-4	-8.0024414E-4
1.038999883E-4	0.0048871582
1.039999883E-4	0.010974023
1.040999883E-4	0.014301563
1.041999883E-4	0.016213184
1.042999883E-4	0.01696333
1.043999883E-4	0.01646499
1.044999883E-4	0.015183545
1.045999883E-4	0.012960791
1.046999883E-4	0.0098837402
1.047999883E-4	0.0065759766
1.048999883E-4	0.0026736328
1.049999883E-4	-9.9404297E-4
1.050999883E-4	-0.0059695313
1.051999883E-4	-0.0094473633
1.052999883E-4	-0.011028076
1.053999883E-4	-0.011794043
1.054999883E-4	-0.011712305
1.055999883E-4	-0.010947656
1.056999883E-4	-0.0091006348
1.057999883E-4	-0.0071850586
1.058999883E-4	-0.0082555664
1.059999883E-4	-0.01097666
1.060999883E-4	-0.010916016
1.061999883E-4	-0.010007666
1.062999883E-4	-0.010372852
1.063999883E-4	-0.011977295
1.064999883E-4	-0.012521777
1.065999883E-4	-0.011617383
1.066999883E-4	-0.010954248
1.067999883E-4	-0.011513232
1.068999883E-4	-0.01215791
1.069999883E-4	-0.011409082
1.070999883E-4	-0.0099865723
1.071999883E-4	-0.0094196777
1.072999883E-4	-0.0095950195
1.073999883E-4	-0.0091441406
1.074999883E-4	-0.0081619629
1.075999883E-4	-0.0062687988
1.076999883E-4	-0.0051350098
1.077999883E-4	-0.0046524902
1.078999883E-4	-0.0039023437
1.079999883E-4	-0.0023756836
1.080999883E-4	-6.7895508E-4
1.081999883E-4	0.0012603516
1.082999883E-4	0.0025747559
1.083999883E-4	0.0035213379
1.084999883E-4	0.0053723145
1.085999883E-4	0.0069714844
1.086999883E-4	0.0079866211
1.087999883E-4	0.0079352051
1.088999883E-4	0.0084177246
1.089999883E-4	0.0090399902
1.090999883E-4	0.0099312012
1.091999883E-4	0.0095040527
1.092999883E-4	0.0095093262
1.093999883E-4	0.009721582
1.094999883E-4	0.0097136719
1.095999883E-4	0.0093194824
1.096999883E-4	0.0087987305
1.097999883E-4	0.0083056641
1.098999883E-4	0.0080907715
1.099999883E-4	0.0073353516
1.100999883E-4	0.0064467773
1.101999883E-4	0.0055265625
1.102999883E-4	0.0050980957
1.103999883E-4	0.0037797363
1.104999883E-4	0.0026828613
1.105999883E-4	0.0015385254
1.106999883E-4	7.4882813E-4
1.107999883E-4	-9.3076172E-4
1.108999883E-4	-0.0027685547
1.109999883E-4	-0.0039234375
1.110999883E-4	-0.0045681152
1.111999883E-4	-0.0052325684
1.112999883E-4	-0.0060130371
1.113999883E-4	-0.0066432129
1.114999883E-4	-0.0068436035
1.115999883E-4	-0.0072443848
1.116999883E-4	-0.0075146484
1.117999883E-4	-0.0077704102
1.118999883E-4	-0.0076372559
1.119999883E-4	-0.0073643555
1.120999883E-4	-0.0072087891
1.121999883E-4	-0.0072865723
1.122999883E-4	-0.0065522461
1.123999883E-4	-0.0063439453
1.124999883E-4	-0.0057678223
1.125999883E-4	-0.005381543
1.126999883E-4	-0.0049214355
1.127999883E-4	-0.0041963379
1.128999883E-4	-0.0037283203
1.129999883E-4	-0.0027237305
1.130999883E-4	-0.0022425293
1.131999883E-4	-0.0013869141
1.132999883E-4	-4.1923828E-4
1.133999883E-4	2.109375E-4
1.134999883E-4	0.0010296387
1.135999883E-4	0.0021120117
1.136999883E-4	0.0033473145
1.137999883E-4	0.0042688477
1.138999883E-4	0.0049530762
1.139999883E-4	0.0051508301
1.140999883E-4	0.0056425781
1.141999883E-4	0.005972168
1.142999883E-4	0.0063268066
1.143999883E-4	0.0064428223
